longitudinal	transverse	vertical
-12.394 	-29.110 	6.006 
-12.595 	-29.530 	3.216 
-12.714 	-30.540 	-0.050 
-12.781 	-31.800 	-5.167 
-12.562 	-33.021 	-11.823 
-12.102 	-34.513 	-17.655 
-10.783 	-36.254 	-21.302 
-8.735 	-37.873 	-23.896 
-7.006 	-39.519 	-26.313 
-5.937 	-41.620 	-27.301 
-4.739 	-44.445 	-25.002 
-3.236 	-47.931 	-19.341 
-1.759 	-51.576 	-11.945 
-0.647 	-55.013 	-4.672 
0.253 	-58.394 	1.563 
1.110 	-61.749 	6.771 
2.327 	-64.559 	11.459 
3.757 	-66.146 	15.161 
4.930 	-66.621 	16.747 
6.033 	-66.203 	15.633 
7.264 	-64.944 	12.697 
9.118 	-63.504 	9.424 
11.769 	-61.703 	6.385 
15.356 	-58.986 	4.051 
19.517 	-55.012 	2.810 
23.891 	-49.991 	2.476 
28.305 	-43.596 	1.519 
32.301 	-36.008 	-0.715 
35.203 	-28.279 	-2.977 
37.155 	-21.012 	-4.319 
38.434 	-14.530 	-4.830 
39.170 	-9.469 	-4.743 
39.700 	-6.404 	-3.545 
40.692 	-5.210 	-0.625 
42.192 	-5.546 	3.554 
43.911 	-7.133 	6.978 
45.791 	-9.292 	8.743 
47.867 	-11.521 	9.491 
49.845 	-13.676 	10.319 
51.681 	-15.420 	11.840 
53.271 	-16.172 	14.152 
54.144 	-16.114 	16.848 
54.626 	-15.577 	19.278 
55.012 	-14.486 	21.061 
55.231 	-12.792 	21.541 
54.899 	-10.516 	20.338 
54.096 	-7.782 	17.747 
52.956 	-5.021 	14.381 
49.658 	-2.752 	11.045 
46.971 	-1.145 	9.317 
45.413 	-0.415 	9.353 
43.370 	-0.147 	9.568 
41.546 	-0.335 	9.424 
39.372 	-0.674 	9.066 
37.156 	-1.073 	8.331 
34.668 	-1.511 	7.469 
34.483 	-1.916 	7.145 
34.387 	-2.476 	6.729 
33.356 	-3.519 	5.279 
32.688 	-5.099 	3.863 
32.541 	-6.787 	4.218 
32.758 	-8.396 	6.544 
32.776 	-9.791 	9.189 
32.723 	-10.665 	9.742 
32.306 	-11.215 	7.655 
31.555 	-12.196 	4.992 
30.894 	-13.522 	3.923 
30.074 	-14.560 	4.236 
28.631 	-15.386 	4.217 
26.699 	-16.270 	3.737 
24.870 	-17.474 	4.044 
23.252 	-18.982 	4.978 
21.705 	-20.385 	5.581 
20.026 	-21.244 	5.208 
18.176 	-22.063 	3.826 
16.432 	-23.373 	1.902 
15.213 	-25.063 	0.472 
14.693 	-26.853 	-0.771 
14.063 	-28.475 	-3.147 
13.230 	-29.773 	-6.175 
12.582 	-30.648 	-7.542 
12.333 	-31.522 	-6.647 
12.356 	-32.537 	-4.901 
12.503 	-33.652 	-2.913 
12.608 	-34.886 	-1.319 
12.379 	-35.987 	-0.883 
12.183 	-36.673 	-0.373 
12.316 	-37.620 	2.246 
12.551 	-39.164 	6.224 
12.760 	-40.589 	8.801 
12.772 	-41.467 	8.033 
12.625 	-42.302 	4.640 
12.721 	-43.550 	1.490 
13.637 	-44.874 	0.023 
15.268 	-45.943 	-0.469 
17.104 	-46.773 	-0.852 
18.820 	-47.248 	-1.046 
20.567 	-47.404 	-0.534 
22.305 	-47.448 	0.426 
24.143 	-47.125 	0.732 
26.130 	-45.949 	-0.108 
28.136 	-44.539 	-1.260 
30.041 	-43.367 	-1.466 
32.059 	-42.104 	-0.039 
34.281 	-40.192 	1.974 
35.970 	-37.669 	3.685 
37.167 	-34.760 	5.607 
38.881 	-31.180 	8.581 
40.044 	-26.703 	11.717 
40.119 	-21.030 	13.859 
39.010 	-14.641 	15.574 
36.644 	-8.040 	17.179 
30.771 	-1.676 	19.781 
27.701 	4.497 	22.359 
25.714 	9.882 	24.122 
23.201 	14.035 	26.692 
21.772 	16.882 	30.417 
20.907 	18.920 	35.651 
19.765 	20.590 	37.527 
18.092 	22.424 	35.356 
16.357 	23.938 	28.836 
15.236 	24.857 	25.017 
15.108 	25.195 	24.087 
15.304 	25.530 	25.082 
15.065 	26.066 	24.954 
14.087 	26.716 	21.795 
12.910 	27.314 	16.154 
12.100 	27.991 	9.218 
11.720 	28.743 	2.194 
11.479 	29.056 	-4.166 
11.502 	29.092 	-10.140 
11.463 	28.592 	-15.094 
11.668 	27.764 	-17.668 
12.563 	26.606 	-17.138 
14.014 	25.328 	-14.347 
15.297 	23.836 	-10.697 
16.126 	22.657 	-7.851 
16.513 	21.891 	-7.007 
16.226 	21.563 	-7.445 
15.577 	21.375 	-7.351 
14.641 	21.083 	-5.465 
13.162 	20.829 	-2.008 
10.564 	20.354 	1.574 
7.471 	20.022 	2.973 
4.120 	19.938 	1.347 
0.863 	19.818 	-1.849 
-1.906 	20.147 	-3.982 
-3.991 	21.046 	-3.560 
-6.158 	22.397 	-1.334 
-8.657 	24.246 	0.938 
-11.310 	26.138 	2.436 
-13.896 	28.087 	2.938 
-16.268 	30.938 	2.072 
-18.217 	32.873 	0.512 
-19.643 	35.273 	-0.073 
-20.820 	36.492 	2.230 
-21.615 	37.798 	7.475 
-22.137 	38.639 	13.185 
-22.991 	39.229 	16.958 
-24.028 	40.708 	18.334 
-24.597 	41.587 	18.457 
-24.769 	42.332 	18.908 
-24.846 	42.616 	20.342 
-25.114 	42.861 	22.109 
-25.702 	42.715 	22.537 
-26.904 	43.018 	20.587 
-28.166 	43.643 	17.518 
-29.025 	43.350 	15.653 
-29.600 	42.843 	15.570 
-29.842 	42.381 	16.165 
-29.995 	42.263 	16.149 
-30.359 	42.378 	14.823 
-30.946 	42.628 	12.070 
-31.296 	42.871 	8.576 
-31.038 	43.276 	5.091 
-30.128 	43.518 	1.446 
-28.394 	43.180 	-2.895 
-25.938 	42.391 	-8.206 
-22.883 	40.067 	-14.721 
-19.287 	37.635 	-21.063 
-14.714 	34.396 	-24.888 
-9.573 	32.718 	-25.515 
-4.513 	29.109 	-24.013 
0.225 	26.403 	-22.542 
4.432 	24.911 	-23.332 
7.908 	24.253 	-26.777 
10.945 	24.203 	-30.341 
14.203 	24.355 	-31.216 
17.516 	24.422 	-28.774 
20.403 	24.266 	-24.236 
22.518 	24.104 	-19.858 
23.600 	23.817 	-17.839 
23.949 	23.559 	-18.763 
24.240 	23.952 	-21.404 
24.488 	25.180 	-24.156 
24.545 	26.642 	-25.881 
24.521 	27.941 	-25.706 
24.312 	29.028 	-24.325 
24.470 	30.107 	-23.843 
23.756 	31.155 	-25.063 
22.368 	31.803 	-26.104 
22.265 	31.615 	-24.495 
21.941 	30.764 	-20.461 
22.376 	29.840 	-16.125 
22.084 	29.146 	-13.412 
21.071 	28.202 	-12.932 
19.513 	26.850 	-13.450 
18.139 	25.358 	-13.535 
16.656 	23.366 	-12.640 
15.047 	20.483 	-10.616 
13.193 	16.628 	-7.922 
11.275 	11.920 	-5.458 
9.421 	6.947 	-4.484 
8.185 	2.502 	-4.632 
7.702 	-1.040 	-4.852 
7.866 	-3.690 	-4.755 
8.262 	-5.518 	-4.740 
9.001 	-6.479 	-5.166 
9.781 	-6.867 	-5.974 
10.629 	-6.680 	-6.054 
11.891 	-5.709 	-4.730 
13.335 	-4.049 	-3.208 
13.508 	-1.928 	-3.352 
14.256 	0.829 	-5.428 
14.858 	3.809 	-8.711 
15.169 	6.529 	-12.281 
15.491 	8.873 	-15.065 
15.733 	10.825 	-16.338 
15.557 	12.572 	-16.147 
14.994 	13.787 	-14.757 
14.579 	14.287 	-12.454 
14.348 	13.880 	-9.785 
14.017 	12.878 	-7.695 
13.317 	11.824 	-7.018 
12.320 	10.903 	-7.776 
11.052 	9.822 	-8.957 
9.956 	8.458 	-9.632 
9.127 	7.009 	-9.775 
8.073 	5.521 	-9.710 
7.130 	4.130 	-9.722 
6.821 	3.324 	-9.510 
7.111 	3.149 	-8.901 
7.620 	3.616 	-8.318 
8.044 	4.686 	-7.582 
8.146 	6.078 	-6.478 
7.692 	7.341 	-5.482 
6.776 	8.500 	-5.141 
5.634 	9.565 	-5.882 
3.934 	10.191 	-7.796 
1.867 	10.080 	-9.971 
-0.245 	9.256 	-11.538 
-2.540 	7.483 	-12.424 
-4.981 	4.874 	-12.217 
-7.179 	1.792 	-10.396 
-9.092 	-1.553 	-7.907 
-10.914 	-4.770 	-6.425 
-12.664 	-7.603 	-6.197 
-13.921 	-9.971 	-6.313 
-14.848 	-12.103 	-5.974 
-15.597 	-13.939 	-4.693 
-16.134 	-15.310 	-2.375 
-16.510 	-16.498 	-0.459 
-16.905 	-17.725 	-0.345 
-17.074 	-18.851 	-1.189 
-17.239 	-19.664 	-1.822 
-17.697 	-20.188 	-2.232 
-18.491 	-20.318 	-2.871 
-19.190 	-20.206 	-3.693 
-19.960 	-20.190 	-4.966 
-20.799 	-20.217 	-6.785 
-21.444 	-19.986 	-8.607 
-22.056 	-19.446 	-10.347 
-22.554 	-18.877 	-12.273 
-22.784 	-18.432 	-14.079 
-22.650 	-18.407 	-15.349 
-22.570 	-18.859 	-16.054 
-22.493 	-19.402 	-16.685 
-22.321 	-19.582 	-18.281 
-22.242 	-19.697 	-20.591 
-22.180 	-20.326 	-21.512 
-21.609 	-21.446 	-19.288 
-20.796 	-22.855 	-13.627 
-20.349 	-24.371 	-5.572 
-20.486 	-25.751 	2.932 
-21.141 	-26.822 	9.362 
-22.179 	-27.619 	12.088 
-23.279 	-27.981 	11.436 
-24.005 	-27.871 	10.070 
-24.488 	-27.595 	10.479 
-24.613 	-27.156 	13.173 
-24.426 	-26.438 	17.157 
-24.203 	-25.800 	20.661 
-24.288 	-25.454 	22.517 
-24.364 	-24.819 	22.945 
-24.412 	-23.479 	22.300 
-24.949 	-21.606 	20.160 
-26.022 	-19.547 	17.270 
-27.378 	-17.631 	15.416 
-28.854 	-16.158 	14.789 
-30.186 	-15.037 	14.301 
-31.253 	-14.043 	12.952 
-32.182 	-13.473 	10.556 
-32.981 	-13.689 	8.209 
-33.357 	-14.543 	6.531 
-33.408 	-15.511 	5.283 
-33.608 	-16.497 	4.194 
-34.028 	-17.332 	3.269 
-34.377 	-17.837 	2.242 
-34.840 	-18.265 	1.564 
-35.020 	-18.940 	2.691 
-34.695 	-19.627 	5.729 
-34.218 	-20.070 	8.419 
-34.329 	-20.365 	9.288 
-34.774 	-20.453 	8.817 
-35.016 	-19.967 	8.504 
-34.868 	-18.994 	9.527 
-34.019 	-17.500 	11.832 
-32.433 	-15.344 	14.176 
-30.356 	-12.824 	15.312 
-28.072 	-10.216 	14.801 
-25.411 	-7.386 	13.367 
-22.592 	-4.688 	11.791 
-20.221 	-2.530 	9.699 
-18.324 	-0.746 	6.743 
-17.154 	0.737 	3.602 
-16.728 	1.702 	0.635 
-16.632 	2.132 	-1.935 
-16.537 	2.380 	-3.638 
-16.720 	2.376 	-4.467 
-17.112 	2.380 	-4.906 
-17.413 	2.853 	-5.602 
-17.541 	3.876 	-6.700 
-17.627 	5.115 	-7.574 
-17.574 	6.633 	-7.495 
-17.269 	8.470 	-6.077 
-17.146 	10.513 	-3.672 
-17.055 	12.726 	-1.154 
-17.024 	15.063 	1.417 
-17.252 	16.956 	4.355 
-17.461 	18.356 	7.396 
-17.366 	19.768 	9.942 
-17.125 	21.432 	11.162 
-17.092 	23.271 	10.998 
-17.046 	25.188 	10.841 
-16.537 	27.008 	11.482 
-15.819 	28.511 	12.296 
-14.808 	30.188 	12.770 
-13.547 	31.946 	12.307 
-12.139 	33.709 	10.377 
-10.492 	35.173 	7.594 
-8.553 	36.885 	5.281 
-6.796 	39.057 	3.213 
-5.575 	40.838 	0.980 
-4.593 	42.320 	-0.872 
-3.450 	43.271 	-1.448 
-2.193 	44.128 	-0.450 
-0.911 	44.274 	1.724 
0.252 	44.147 	3.981 
1.041 	43.804 	5.034 
1.631 	43.398 	5.101 
2.472 	42.983 	5.084 
3.391 	42.573 	5.809 
4.151 	42.977 	6.981 
4.709 	43.419 	8.406 
5.048 	44.094 	10.022 
5.018 	44.635 	10.855 
4.796 	44.919 	10.326 
4.396 	45.389 	8.673 
3.508 	45.852 	6.510 
2.017 	46.022 	4.171 
0.176 	45.965 	2.014 
-2.067 	45.493 	1.271 
-4.752 	43.979 	2.262 
-7.371 	41.356 	3.376 
-9.790 	38.305 	3.190 
-11.937 	34.813 	2.051 
-13.266 	31.028 	1.149 
-13.465 	27.577 	1.377 
-12.998 	24.726 	2.215 
-12.530 	22.366 	2.904 
-11.832 	20.429 	2.952 
-10.863 	19.029 	2.445 
-9.505 	18.053 	2.349 
-7.636 	17.592 	3.027 
-5.439 	17.828 	3.310 
-3.643 	18.392 	2.878 
-2.266 	18.906 	2.524 
-0.957 	19.514 	1.684 
0.057 	20.248 	0.098 
0.806 	20.790 	-1.312 
1.842 	21.138 	-1.845 
3.335 	21.146 	-1.737 
4.807 	20.457 	-1.130 
6.114 	19.219 	-0.082 
7.305 	18.003 	0.196 
8.172 	17.266 	-1.846 
8.867 	17.077 	-6.126 
9.426 	17.318 	-10.894 
9.884 	17.756 	-14.672 
10.270 	18.417 	-16.435 
10.798 	19.288 	-15.945 
11.115 	20.244 	-14.297 
11.232 	20.872 	-12.774 
11.192 	21.389 	-11.869 
11.156 	22.038 	-11.459 
10.737 	22.554 	-11.248 
10.462 	22.722 	-10.469 
10.320 	21.573 	-8.285 
10.158 	19.431 	-5.088 
9.825 	18.367 	-1.736 
9.263 	17.019 	0.791 
8.293 	15.886 	1.943 
7.066 	14.604 	2.557 
6.160 	13.246 	3.979 
5.671 	11.872 	6.012 
5.330 	10.735 	7.572 
4.826 	9.964 	8.235 
4.257 	9.586 	8.696 
3.616 	9.451 	8.576 
3.011 	9.600 	7.119 
2.569 	9.970 	4.735 
2.196 	10.036 	3.126 
1.951 	9.407 	2.801 
1.967 	8.342 	3.009 
2.250 	7.255 	3.146 
2.423 	5.640 	2.693 
2.610 	3.613 	1.204 
3.306 	1.615 	-0.915 
4.015 	-0.374 	-3.100 
4.736 	-2.520 	-4.670 
5.208 	-4.482 	-5.668 
5.493 	-6.098 	-7.171 
5.522 	-7.402 	-10.231 
5.660 	-8.346 	-13.647 
6.136 	-8.962 	-14.978 
6.842 	-9.173 	-13.540 
7.481 	-8.596 	-10.553 
7.829 	-6.771 	-7.896 
7.480 	-4.114 	-6.469 
6.531 	-1.091 	-5.969 
6.026 	2.040 	-5.547 
5.641 	4.983 	-4.978 
5.114 	7.151 	-4.489 
4.587 	8.279 	-4.227 
4.413 	8.251 	-4.621 
4.750 	6.989 	-6.247 
5.650 	5.049 	-8.788 
7.041 	3.145 	-11.498 
8.357 	1.419 	-14.346 
9.609 	-0.371 	-16.643 
11.443 	-2.210 	-17.234 
13.188 	-3.889 	-15.832 
13.947 	-5.330 	-13.289 
14.042 	-6.312 	-10.885 
13.664 	-6.925 	-9.461 
12.654 	-7.525 	-9.085 
11.200 	-8.474 	-8.608 
9.345 	-9.701 	-7.037 
7.328 	-11.420 	-4.345 
5.382 	-13.449 	-1.912 
3.964 	-15.361 	-0.765 
2.970 	-17.041 	-0.057 
2.204 	-18.652 	1.115 
2.013 	-19.907 	2.560 
2.321 	-20.364 	3.247 
2.504 	-20.304 	2.479 
2.534 	-19.992 	0.383 
2.934 	-19.415 	-1.841 
3.696 	-18.779 	-2.845 
4.816 	-18.290 	-1.688 
6.381 	-17.842 	1.684 
8.039 	-17.516 	5.773 
9.369 	-17.514 	8.074 
10.271 	-17.421 	7.016 
10.879 	-16.998 	3.077 
11.355 	-16.464 	-1.042 
12.240 	-15.982 	-3.123 
13.780 	-15.396 	-3.566 
15.475 	-14.692 	-3.974 
16.688 	-14.244 	-4.733 
17.479 	-13.968 	-5.218 
18.092 	-13.730 	-6.160 
18.301 	-13.249 	-8.885 
17.994 	-12.534 	-12.430 
17.826 	-11.966 	-14.360 
17.958 	-11.962 	-13.478 
18.400 	-12.555 	-9.771 
18.912 	-13.435 	-4.335 
19.081 	-14.581 	0.850 
19.183 	-16.028 	4.997 
19.661 	-17.608 	8.653 
20.542 	-19.340 	12.038 
21.358 	-21.170 	14.727 
21.901 	-22.853 	16.549 
22.083 	-24.101 	17.663 
21.942 	-25.266 	18.094 
21.675 	-26.327 	18.203 
21.554 	-27.070 	18.384 
21.371 	-27.783 	18.054 
20.926 	-28.800 	16.891 
20.319 	-30.023 	15.254 
19.592 	-31.413 	14.202 
18.818 	-32.888 	13.791 
18.139 	-34.225 	14.799 
17.859 	-35.619 	17.698 
17.666 	-37.279 	21.196 
17.397 	-39.033 	23.213 
16.964 	-40.569 	22.860 
16.323 	-42.023 	20.521 
15.713 	-43.718 	17.055 
15.446 	-45.366 	13.674 
15.471 	-46.705 	9.641 
15.318 	-47.723 	4.799 
15.058 	-48.700 	1.065 
15.332 	-49.628 	0.365 
16.152 	-50.680 	2.874 
17.257 	-51.530 	7.466 
18.325 	-51.750 	12.030 
18.804 	-51.197 	14.494 
18.601 	-50.394 	14.736 
18.286 	-49.645 	14.505 
18.216 	-48.941 	14.588 
18.162 	-48.525 	15.358 
18.111 	-48.566 	17.039 
17.984 	-48.928 	18.351 
17.364 	-49.399 	17.463 
16.406 	-49.996 	14.726 
15.584 	-50.569 	11.853 
14.820 	-50.966 	9.424 
14.005 	-51.200 	7.474 
13.092 	-51.142 	5.916 
11.789 	-50.828 	4.315 
10.073 	-50.535 	3.087 
8.327 	-50.407 	3.057 
7.023 	-50.413 	4.127 
5.918 	-50.674 	5.454 
4.978 	-51.381 	6.892 
4.179 	-52.197 	8.314 
3.266 	-53.253 	9.319 
2.057 	-54.204 	9.293 
0.791 	-54.706 	9.146 
-0.387 	-54.994 	9.248 
-1.623 	-55.118 	9.154 
-2.880 	-55.153 	9.434 
-4.168 	-55.056 	9.749 
-5.537 	-54.959 	9.939 
-6.993 	-54.483 	9.712 
-8.386 	-53.418 	9.580 
-9.612 	-51.971 	9.753 
-10.434 	-50.427 	10.213 
-10.809 	-48.772 	11.625 
-11.180 	-47.180 	14.237 
-11.768 	-45.801 	16.830 
-12.395 	-44.451 	18.293 
-12.773 	-43.244 	18.804 
-12.979 	-42.555 	18.662 
-12.969 	-42.439 	17.814 
-12.855 	-42.297 	15.892 
-13.121 	-41.987 	12.993 
-13.800 	-41.536 	9.557 
-14.368 	-40.670 	5.633 
-14.644 	-39.356 	1.057 
-14.810 	-37.873 	-3.222 
-14.582 	-36.246 	-5.332 
-13.833 	-34.255 	-4.522 
-13.046 	-32.125 	-2.224 
-12.210 	-29.699 	-0.625 
-11.339 	-26.962 	-0.388 
-10.455 	-24.504 	-0.806 
-9.612 	-22.535 	-1.280 
-8.554 	-20.787 	-1.576 
-7.300 	-19.087 	-1.626 
-6.030 	-17.779 	-1.400 
-4.523 	-16.664 	-0.884 
-2.667 	-15.352 	-0.022 
-0.615 	-13.880 	1.117 
1.621 	-12.284 	2.134 
3.896 	-10.103 	1.770 
5.418 	-7.194 	-0.733 
6.027 	-4.139 	-3.499 
6.305 	-1.057 	-4.348 
7.007 	2.198 	-3.691 
7.613 	5.469 	-3.028 
8.044 	8.552 	-2.747 
8.482 	11.424 	-2.742 
8.719 	13.704 	-2.602 
8.893 	15.371 	-1.551 
9.146 	16.824 	0.157 
9.111 	18.016 	1.148 
8.711 	18.817 	1.156 
8.208 	19.238 	1.486 
7.973 	19.544 	2.392 
7.742 	19.979 	2.599 
7.562 	20.690 	1.769 
7.566 	21.524 	0.700 
7.664 	22.179 	-0.255 
7.833 	22.712 	-0.605 
8.096 	23.259 	0.123 
8.072 	23.837 	1.312 
7.632 	24.073 	2.156 
7.019 	24.026 	2.470 
6.371 	23.670 	2.064 
5.480 	22.968 	1.254 
4.458 	21.951 	1.698 
3.507 	19.847 	3.589 
2.399 	17.382 	4.554 
1.117 	16.267 	3.296 
0.087 	15.591 	1.115 
-0.632 	15.297 	-0.478 
-1.039 	15.301 	-1.161 
-1.162 	15.831 	-0.790 
-0.927 	16.525 	0.367 
-0.540 	17.144 	1.604 
0.002 	17.907 	2.463 
0.490 	18.693 	2.608 
0.773 	19.860 	1.740 
1.015 	20.715 	0.183 
1.813 	21.499 	-1.517 
2.939 	21.961 	-3.438 
3.723 	21.803 	-5.364 
3.996 	21.265 	-6.951 
3.854 	20.544 	-8.230 
3.439 	19.760 	-9.829 
3.000 	19.205 	-11.690 
2.450 	18.895 	-13.102 
1.399 	18.546 	-13.668 
-0.111 	18.307 	-13.136 
-1.891 	18.126 	-11.491 
-3.916 	17.958 	-9.634 
-6.137 	17.484 	-8.455 
-7.990 	16.878 	-7.356 
-9.398 	15.882 	-5.431 
-10.531 	14.780 	-3.359 
-11.581 	13.756 	-1.893 
-12.689 	13.151 	-1.437 
-13.652 	12.608 	-1.825 
-14.375 	12.372 	-2.964 
-14.366 	12.877 	-4.719 
-13.780 	13.971 	-6.866 
-13.151 	15.228 	-8.911 
-12.409 	16.491 	-9.973 
-11.431 	17.676 	-9.849 
-10.571 	19.030 	-9.163 
-10.042 	20.433 	-9.196 
-9.726 	22.141 	-10.933 
-9.609 	24.063 	-13.778 
-9.535 	25.217 	-15.952 
-9.101 	26.212 	-16.802 
-8.741 	27.342 	-17.225 
-8.991 	28.442 	-17.867 
-9.667 	29.316 	-18.639 
-10.316 	31.281 	-19.419 
-10.945 	33.889 	-19.628 
-11.431 	33.774 	-18.420 
-11.834 	33.597 	-16.122 
-12.454 	33.537 	-13.603 
-13.432 	33.384 	-11.339 
-14.572 	33.369 	-9.444 
-15.825 	33.607 	-7.945 
-17.169 	33.971 	-7.003 
-18.243 	33.313 	-6.382 
-18.994 	32.752 	-6.232 
-19.719 	33.035 	-6.575 
-20.516 	34.283 	-6.289 
-21.211 	33.115 	-4.300 
-21.944 	33.671 	-1.288 
-22.652 	33.801 	1.077 
-23.122 	34.133 	2.202 
-23.432 	33.105 	1.896 
-23.920 	33.007 	0.262 
-24.638 	32.958 	-1.700 
-25.724 	35.336 	-2.553 
-27.157 	35.371 	-2.099 
-28.574 	35.290 	-1.328 
-29.662 	35.097 	-1.172 
-30.439 	34.711 	-1.744 
-31.123 	34.009 	-2.659 
-31.438 	33.325 	-3.533 
-31.592 	32.807 	-3.910 
-31.717 	32.146 	-4.068 
-31.690 	31.638 	-4.189 
-31.485 	31.418 	-4.556 
-31.184 	31.237 	-5.385 
-30.846 	31.294 	-6.362 
-30.004 	31.842 	-7.045 
-28.705 	32.694 	-7.115 
-26.651 	33.507 	-6.545 
-23.611 	34.366 	-5.403 
-19.920 	35.206 	-3.521 
-16.246 	35.792 	-1.354 
-12.877 	36.471 	0.352 
-9.981 	37.353 	1.226 
-7.829 	37.984 	1.648 
-6.086 	38.140 	2.097 
-4.401 	38.349 	2.664 
-2.871 	38.553 	2.560 
-1.702 	38.828 	1.360 
-0.682 	39.123 	-0.399 
0.258 	39.483 	-2.137 
1.148 	39.711 	-3.776 
2.207 	39.706 	-5.667 
3.247 	39.629 	-8.169 
4.021 	39.500 	-10.876 
4.711 	38.837 	-12.480 
5.521 	38.102 	-12.439 
6.159 	37.391 	-11.639 
6.277 	36.609 	-11.260 
5.979 	35.963 	-11.693 
5.478 	35.344 	-12.450 
4.777 	34.288 	-12.262 
4.096 	33.094 	-10.271 
3.519 	31.852 	-7.528 
2.873 	30.864 	-5.581 
2.408 	29.723 	-4.963 
2.494 	28.707 	-5.044 
2.946 	27.634 	-5.056 
3.559 	26.487 	-4.639 
4.258 	25.630 	-4.043 
4.918 	25.206 	-3.854 
5.306 	24.864 	-4.240 
5.854 	24.478 	-5.291 
6.665 	24.321 	-6.837 
7.384 	24.196 	-8.535 
7.961 	24.035 	-9.252 
8.554 	23.890 	-8.273 
8.991 	23.591 	-6.181 
9.202 	22.878 	-3.938 
9.354 	21.826 	-1.606 
9.387 	20.296 	0.899 
9.197 	18.274 	3.314 
8.910 	16.271 	4.862 
8.617 	14.505 	5.108 
8.149 	12.571 	4.278 
7.515 	10.284 	3.247 
7.124 	8.183 	2.457 
6.785 	6.365 	1.422 
6.167 	4.687 	-0.592 
5.535 	3.171 	-3.509 
5.060 	1.698 	-6.596 
4.484 	0.003 	-8.768 
4.069 	-1.974 	-9.258 
3.740 	-3.916 	-8.342 
3.430 	-5.831 	-6.768 
3.194 	-7.737 	-4.736 
3.340 	-9.654 	-1.674 
3.728 	-11.571 	1.731 
4.095 	-13.429 	4.330 
4.585 	-15.070 	6.097 
4.992 	-16.553 	7.394 
5.190 	-18.170 	7.869 
5.244 	-19.656 	7.294 
5.260 	-20.758 	5.790 
5.254 	-21.664 	3.388 
5.251 	-22.346 	0.080 
5.233 	-22.447 	-3.169 
5.104 	-22.136 	-5.286 
4.797 	-21.621 	-6.151 
4.367 	-20.737 	-6.584 
3.815 	-19.494 	-6.931 
2.979 	-18.307 	-7.061 
2.113 	-17.241 	-6.473 
1.493 	-15.970 	-5.271 
0.642 	-14.705 	-4.085 
-0.267 	-13.722 	-3.506 
-0.977 	-12.885 	-3.563 
-1.483 	-12.296 	-4.273 
-1.888 	-12.086 	-5.645 
-2.057 	-12.104 	-7.324 
-2.205 	-12.265 	-8.739 
-2.377 	-12.774 	-9.306 
-2.275 	-13.566 	-8.420 
-1.650 	-14.156 	-6.431 
-0.923 	-14.488 	-4.301 
-0.175 	-14.769 	-2.568 
0.698 	-14.810 	-1.032 
1.478 	-14.831 	0.347 
2.099 	-15.230 	1.581 
2.632 	-16.013 	2.396 
3.055 	-17.062 	2.576 
3.260 	-18.462 	2.511 
3.558 	-20.138 	2.849 
4.151 	-21.692 	3.531 
4.614 	-23.009 	3.091 
4.664 	-24.142 	0.627 
4.366 	-24.930 	-3.221 
3.607 	-25.591 	-6.722 
2.542 	-26.302 	-8.593 
1.478 	-26.799 	-8.373 
0.432 	-27.034 	-6.802 
-0.711 	-27.419 	-4.966 
-1.487 	-28.050 	-3.248 
-1.681 	-28.658 	-1.669 
-1.580 	-29.209 	-0.456 
-1.289 	-29.777 	0.442 
-0.634 	-30.148 	1.136 
0.214 	-30.417 	1.196 
1.117 	-30.614 	0.267 
2.238 	-30.667 	-1.767 
3.679 	-30.525 	-4.140 
5.365 	-30.727 	-5.504 
7.344 	-31.022 	-5.617 
9.501 	-30.716 	-5.877 
11.097 	-29.775 	-7.133 
12.141 	-28.607 	-8.626 
13.013 	-27.269 	-9.866 
13.686 	-25.724 	-11.485 
14.006 	-24.204 	-13.459 
14.385 	-22.979 	-14.513 
15.200 	-22.387 	-13.692 
16.252 	-22.516 	-11.713 
17.170 	-22.955 	-9.622 
17.592 	-23.383 	-8.063 
17.418 	-23.845 	-7.520 
16.966 	-24.209 	-7.757 
16.527 	-24.040 	-8.112 
15.881 	-23.528 	-8.252 
14.851 	-22.973 	-8.245 
13.809 	-22.503 	-7.514 
12.981 	-22.195 	-5.634 
12.347 	-22.132 	-3.719 
11.903 	-22.228 	-2.574 
11.651 	-22.245 	-1.980 
11.228 	-22.276 	-1.672 
10.620 	-22.181 	-1.441 
9.909 	-21.648 	-0.748 
9.072 	-20.791 	0.159 
8.106 	-19.820 	0.505 
7.313 	-18.661 	0.601 
6.658 	-17.402 	1.157 
5.935 	-16.085 	2.203 
5.181 	-14.651 	3.711 
4.397 	-13.060 	5.191 
3.329 	-11.608 	5.779 
2.077 	-10.384 	5.079 
0.992 	-9.188 	4.034 
0.252 	-8.126 	3.966 
-0.105 	-7.448 	5.413 
0.132 	-6.942 	7.327 
0.692 	-6.566 	8.745 
1.050 	-6.534 	9.110 
1.347 	-6.847 	9.645 
1.712 	-7.115 	11.167 
1.982 	-7.270 	12.838 
2.144 	-7.420 	13.728 
2.499 	-7.763 	14.208 
2.971 	-8.450 	15.069 
3.402 	-9.341 	15.549 
3.796 	-9.922 	16.119 
4.157 	-10.061 	16.995 
4.637 	-10.169 	17.703 
5.501 	-10.158 	18.453 
6.824 	-9.802 	18.953 
